show_id,sale_date,tickets_sold,cumulative_tickets_sold,revenue,cumulative_revenue,sales_rate,days_until_show
future_bruno_mars_20260828,2025-10-16,136,972,27200,194400,4.86,315
future_bruno_mars_20260828,2025-10-15,138,1110,27600,222000,5.55,316
future_bruno_mars_20260828,2025-10-14,79,1189,15800,237800,5.95,317
future_bruno_mars_20260828,2025-10-13,111,1300,22200,260000,6.5,318
future_bruno_mars_20260828,2025-10-12,39,1339,7800,267800,6.69,319
future_bruno_mars_20260828,2025-10-11,33,1372,6600,274400,6.86,320
future_bruno_mars_20260828,2025-10-10,73,1445,14600,289000,7.22,321
future_bruno_mars_20260828,2025-10-09,95,1540,19000,308000,7.7,322
future_bruno_mars_20260828,2025-10-08,68,1608,13600,321600,8.04,323
future_bruno_mars_20260828,2025-10-07,67,1675,13400,335000,8.38,324
future_bruno_mars_20260828,2025-10-06,23,1698,4600,339600,8.49,325
future_bruno_mars_20260828,2025-10-05,60,1758,12000,351600,8.79,326
future_bruno_mars_20260828,2025-10-04,89,1847,17800,369400,9.23,327
future_bruno_mars_20260828,2025-10-03,3,1850,600,370000,9.25,328
future_bruno_mars_20260828,2025-10-02,92,1942,18400,388400,9.71,329
future_bruno_mars_20260828,2025-10-01,99,2041,19800,408200,10.21,330
future_bruno_mars_20260828,2025-09-30,79,2120,15800,424000,10.6,331
future_bruno_mars_20260828,2025-09-29,58,2178,11600,435600,10.89,332
future_bruno_mars_20260828,2025-09-28,7,2185,1400,437000,10.93,333
future_bruno_mars_20260828,2025-09-27,42,2227,8400,445400,11.13,334
future_bruno_mars_20260828,2025-09-26,69,2296,13800,459200,11.48,335
future_bruno_mars_20260828,2025-09-25,95,2391,19000,478200,11.96,336
future_bruno_mars_20260828,2025-09-24,47,2438,9400,487600,12.19,337
future_bruno_mars_20260828,2025-09-23,23,2461,4600,492200,12.31,338
future_bruno_mars_20260828,2025-09-22,100,2561,20000,512200,12.8,339
future_bruno_mars_20260828,2025-09-21,100,2661,20000,532200,13.3,340
future_bruno_mars_20260828,2025-09-20,45,2706,9000,541200,13.53,341
future_bruno_mars_20260828,2025-09-19,156,2862,31200,572400,14.31,342
future_bruno_mars_20260828,2025-09-18,81,2943,16200,588600,14.71,343
future_bruno_mars_20260828,2025-09-17,17,2960,3400,592000,14.8,344
future_bruno_mars_20260828,2025-09-16,147,3107,29400,621400,15.53,345
future_bruno_mars_20260828,2025-09-15,100,3207,20000,641400,16.04,346
future_bruno_mars_20260828,2025-09-14,56,3263,11200,652600,16.31,347
future_bruno_mars_20260828,2025-09-13,49,3312,9800,662400,16.56,348
future_bruno_mars_20260828,2025-09-12,146,3458,29200,691600,17.29,349
future_bruno_mars_20260828,2025-09-11,87,3545,17400,709000,17.72,350
future_bruno_mars_20260828,2025-09-10,66,3611,13200,722200,18.05,351
future_bruno_mars_20260828,2025-09-09,41,3652,8200,730400,18.26,352
future_bruno_mars_20260828,2025-09-08,97,3749,19400,749800,18.75,353
future_bruno_mars_20260828,2025-09-07,119,3868,23800,773600,19.34,354
future_bruno_mars_20260828,2025-09-06,87,3955,17400,791000,19.78,355
future_bruno_mars_20260828,2025-09-05,43,3998,8600,799600,19.99,356
future_bruno_mars_20260828,2025-09-04,56,4054,11200,810800,20.27,357
future_bruno_mars_20260828,2025-09-03,56,4110,11200,822000,20.55,358
future_bruno_mars_20260828,2025-09-02,77,4187,15400,837400,20.94,359
future_bruno_mars_20260828,2025-09-01,94,4281,18800,856200,21.4,360
future_bruno_mars_20260828,2025-08-31,64,4345,12800,869000,21.73,361
future_bruno_mars_20260828,2025-08-30,50,4395,10000,879000,21.98,362
future_bruno_mars_20260828,2025-08-29,3,4398,600,879600,21.99,363
future_bruno_mars_20260828,2025-08-28,125,4523,25000,904600,22.61,364
future_bruno_mars_20260828,2025-08-27,98,4621,19600,924200,23.11,365
future_bruno_mars_20260828,2025-08-26,41,4662,8200,932400,23.31,366
future_bruno_mars_20260828,2025-08-25,10,4672,2000,934400,23.36,367
future_bruno_mars_20260828,2025-08-24,49,4721,9800,944200,23.61,368
future_bruno_mars_20260828,2025-08-23,52,4773,10400,954600,23.86,369
future_bruno_mars_20260828,2025-08-21,7,4780,1400,956000,23.9,371
future_bruno_mars_20260828,2025-08-20,65,4845,13000,969000,24.22,372
future_bruno_mars_20260828,2025-08-19,9,4854,1800,970800,24.27,373
future_bruno_mars_20260828,2025-08-18,14,4868,2800,973600,24.34,374
future_bruno_mars_20260828,2025-08-17,61,4929,12200,985800,24.64,375
future_bruno_mars_20260828,2025-08-16,12,4941,2400,988200,24.7,376
future_bruno_mars_20260828,2025-08-15,45,4986,9000,997200,24.93,377
future_bruno_mars_20260828,2025-08-14,15,5001,3000,1000200,25.0,378
future_bruno_mars_20260828,2025-08-13,2,5003,400,1000600,25.01,379
future_bruno_mars_20260828,2025-08-12,11,5014,2200,1002800,25.07,380
future_bruno_mars_20260828,2025-08-11,19,5033,3800,1006600,25.16,381
future_bruno_mars_20260828,2025-08-10,9,5042,1800,1008400,25.21,382
future_bruno_mars_20260828,2025-08-09,20,5062,4000,1012400,25.31,383
future_bruno_mars_20260828,2025-08-08,25,5087,5000,1017400,25.44,384
future_bruno_mars_20260828,2025-08-07,23,5110,4600,1022000,25.55,385
future_bruno_mars_20260828,2025-08-06,13,5123,2600,1024600,25.61,386
future_bruno_mars_20260828,2025-08-05,60,5183,12000,1036600,25.91,387
future_bruno_mars_20260828,2025-08-04,33,5216,6600,1043200,26.08,388
future_bruno_mars_20260828,2025-08-03,25,5241,5000,1048200,26.21,389
future_bruno_mars_20260828,2025-08-02,20,5261,4000,1052200,26.3,390
future_bruno_mars_20260828,2025-08-01,19,5280,3800,1056000,26.4,391
future_bruno_mars_20260828,2025-07-31,9,5289,1800,1057800,26.45,392
future_bruno_mars_20260828,2025-07-30,41,5330,8200,1066000,26.65,393
future_bruno_mars_20260828,2025-07-29,18,5348,3600,1069600,26.74,394
future_bruno_mars_20260828,2025-07-28,11,5359,2200,1071800,26.8,395
future_bruno_mars_20260828,2025-07-27,11,5370,2200,1074000,26.85,396
future_bruno_mars_20260828,2025-07-26,24,5394,4800,1078800,26.97,397
future_bruno_mars_20260828,2025-07-25,7,5401,1400,1080200,27.01,398
future_bruno_mars_20260828,2025-07-24,33,5434,6600,1086800,27.17,399
future_bruno_mars_20260828,2025-07-23,3,5437,600,1087400,27.18,400
future_bruno_mars_20260828,2025-07-22,53,5490,10600,1098000,27.45,401
future_bruno_mars_20260828,2025-07-21,15,5505,3000,1101000,27.52,402
future_bruno_mars_20260828,2025-07-20,11,5516,2200,1103200,27.58,403
future_bruno_mars_20260828,2025-07-19,27,5543,5400,1108600,27.71,404
future_bruno_mars_20260828,2025-07-18,35,5578,7000,1115600,27.89,405
future_bruno_mars_20260828,2025-07-17,44,5622,8800,1124400,28.11,406
future_bruno_mars_20260828,2025-07-16,8,5630,1600,1126000,28.15,407
future_bruno_mars_20260828,2025-07-15,54,5684,10800,1136800,28.42,408
future_bruno_mars_20260828,2025-07-14,20,5704,4000,1140800,28.52,409
future_bruno_mars_20260828,2025-07-13,64,5768,12800,1153600,28.84,410
future_bruno_mars_20260828,2025-07-12,28,5796,5600,1159200,28.98,411
future_bruno_mars_20260828,2025-07-11,17,5813,3400,1162600,29.07,412
future_bruno_mars_20260828,2025-07-10,10,5823,2000,1164600,29.12,413
future_bruno_mars_20260828,2025-07-09,22,5845,4400,1169000,29.23,414
future_bruno_mars_20260828,2025-07-08,21,5866,4200,1173200,29.33,415
future_bruno_mars_20260828,2025-07-07,35,5901,7000,1180200,29.5,416
future_bruno_mars_20260828,2025-07-06,21,5922,4200,1184400,29.61,417
future_bruno_mars_20260828,2025-07-05,27,5949,5400,1189800,29.74,418
future_bruno_mars_20260828,2025-07-04,40,5989,8000,1197800,29.95,419
future_bruno_mars_20260828,2025-07-03,53,6042,10600,1208400,30.21,420
future_bruno_mars_20260828,2025-07-02,11,6053,2200,1210600,30.26,421
future_bruno_mars_20260828,2025-07-01,19,6072,3800,1214400,30.36,422
future_bruno_mars_20260828,2025-06-30,15,6087,3000,1217400,30.44,423
future_bruno_mars_20260828,2025-06-29,54,6141,10800,1228200,30.7,424
future_bruno_mars_20260828,2025-06-28,3,6144,600,1228800,30.72,425
future_bruno_mars_20260828,2025-06-27,27,6171,5400,1234200,30.86,426
future_bruno_mars_20260828,2025-06-26,1,6172,200,1234400,30.86,427
future_bruno_mars_20260828,2025-06-25,25,6197,5000,1239400,30.99,428
future_bruno_mars_20260828,2025-06-24,14,6211,2800,1242200,31.05,429
future_bruno_mars_20260828,2025-06-23,14,6225,2800,1245000,31.13,430
future_bruno_mars_20260828,2025-06-22,7,6232,1400,1246400,31.16,431
future_bruno_mars_20260828,2025-06-21,28,6260,5600,1252000,31.3,432
future_bruno_mars_20260828,2025-06-20,14,6274,2800,1254800,31.37,433
future_bruno_mars_20260828,2025-06-19,55,6329,11000,1265800,31.64,434
future_bruno_mars_20260828,2025-06-18,13,6342,2600,1268400,31.71,435
future_bruno_mars_20260828,2025-06-17,10,6352,2000,1270400,31.76,436
future_bruno_mars_20260828,2025-06-16,33,6385,6600,1277000,31.92,437
future_bruno_mars_20260828,2025-06-15,27,6412,5400,1282400,32.06,438
future_bruno_mars_20260828,2025-06-14,11,6423,2200,1284600,32.12,439
future_bruno_mars_20260828,2025-06-13,18,6441,3600,1288200,32.2,440
future_bruno_mars_20260828,2025-06-12,33,6474,6600,1294800,32.37,441
future_bruno_mars_20260828,2025-06-11,24,6498,4800,1299600,32.49,442
future_bruno_mars_20260828,2025-06-10,39,6537,7800,1307400,32.68,443
future_bruno_mars_20260828,2025-06-09,62,6599,12400,1319800,33.0,444
future_bruno_mars_20260828,2025-06-08,30,6629,6000,1325800,33.15,445
future_bruno_mars_20260828,2025-06-07,28,6657,5600,1331400,33.28,446
future_bruno_mars_20260828,2025-06-06,40,6697,8000,1339400,33.48,447
future_bruno_mars_20260828,2025-06-05,46,6743,9200,1348600,33.72,448
future_bruno_mars_20260828,2025-06-04,52,6795,10400,1359000,33.98,449
future_bruno_mars_20260828,2025-06-02,27,6822,5400,1364400,34.11,451
future_bruno_mars_20260828,2025-06-01,47,6869,9400,1373800,34.34,452
future_bruno_mars_20260828,2025-05-31,23,6892,4600,1378400,34.46,453
future_bruno_mars_20260828,2025-05-30,4,6896,800,1379200,34.48,454
future_bruno_mars_20260828,2025-05-29,11,6907,2200,1381400,34.53,455
future_bruno_mars_20260828,2025-05-28,51,6958,10200,1391600,34.79,456
future_bruno_mars_20260828,2025-05-27,17,6975,3400,1395000,34.88,457
future_bruno_mars_20260828,2025-05-26,4,6979,800,1395800,34.89,458
future_bruno_mars_20260828,2025-05-25,19,6998,3800,1399600,34.99,459
future_bruno_mars_20260828,2025-05-24,26,7024,5200,1404800,35.12,460
future_bruno_mars_20260828,2025-05-23,40,7064,8000,1412800,35.32,461
future_bruno_mars_20260828,2025-05-22,5,7069,1000,1413800,35.34,462
future_bruno_mars_20260828,2025-05-21,23,7092,4600,1418400,35.46,463
future_bruno_mars_20260828,2025-05-20,2,7094,400,1418800,35.47,464
future_bruno_mars_20260828,2025-05-19,26,7120,5200,1424000,35.6,465
future_bruno_mars_20260828,2025-05-18,10,7130,2000,1426000,35.65,466
future_bruno_mars_20260828,2025-05-17,29,7159,5800,1431800,35.8,467
future_bruno_mars_20260828,2025-05-16,34,7193,6800,1438600,35.97,468
future_bruno_mars_20260828,2025-05-15,30,7223,6000,1444600,36.12,469
future_bruno_mars_20260828,2025-05-14,5,7228,1000,1445600,36.14,470
future_bruno_mars_20260828,2025-05-13,11,7239,2200,1447800,36.2,471
future_bruno_mars_20260828,2025-05-12,57,7296,11400,1459200,36.48,472
future_bruno_mars_20260828,2025-05-11,29,7325,5800,1465000,36.62,473
future_bruno_mars_20260828,2025-05-10,23,7348,4600,1469600,36.74,474
future_bruno_mars_20260828,2025-05-09,17,7365,3400,1473000,36.83,475
future_bruno_mars_20260828,2025-05-08,24,7389,4800,1477800,36.95,476
future_bruno_mars_20260828,2025-05-07,2,7391,400,1478200,36.95,477
future_bruno_mars_20260828,2025-05-06,39,7430,7800,1486000,37.15,478
future_bruno_mars_20260828,2025-05-05,26,7456,5200,1491200,37.28,479
future_bruno_mars_20260828,2025-05-04,42,7498,8400,1499600,37.49,480
future_bruno_mars_20260828,2025-05-03,24,7522,4800,1504400,37.61,481
future_bruno_mars_20260828,2025-05-02,30,7552,6000,1510400,37.76,482
future_bruno_mars_20260828,2025-05-01,25,7577,5000,1515400,37.89,483
future_bruno_mars_20260828,2025-04-30,5,7582,1000,1516400,37.91,484
future_bruno_mars_20260828,2025-04-29,7,7589,1400,1517800,37.95,485
future_bruno_mars_20260828,2025-04-28,11,7600,2200,1520000,38.0,486
future_bruno_mars_20260828,2025-04-27,21,7621,4200,1524200,38.1,487
future_bruno_mars_20260828,2025-04-26,28,7649,5600,1529800,38.25,488
future_bruno_mars_20260828,2025-04-25,46,7695,9200,1539000,38.48,489
future_bruno_mars_20260828,2025-04-24,11,7706,2200,1541200,38.53,490
future_bruno_mars_20260828,2025-04-23,3,7709,600,1541800,38.55,491
future_bruno_mars_20260828,2025-04-22,11,7720,2200,1544000,38.6,492
future_bruno_mars_20260828,2025-04-21,13,7733,2600,1546600,38.66,493
future_bruno_mars_20260828,2025-04-20,56,7789,11200,1557800,38.95,494
future_bruno_mars_20260828,2025-04-19,6,7795,1200,1559000,38.98,495
future_bruno_mars_20260828,2025-04-18,51,7846,10200,1569200,39.23,496
future_bruno_mars_20260828,2025-04-17,37,7883,7400,1576600,39.41,497
future_bruno_mars_20260828,2025-04-16,9,7892,1800,1578400,39.46,498
future_bruno_mars_20260828,2025-04-15,35,7927,7000,1585400,39.63,499
future_bruno_mars_20260828,2025-04-14,28,7955,5600,1591000,39.77,500
future_bruno_mars_20260828,2025-04-13,23,7978,4600,1595600,39.89,501
future_bruno_mars_20260828,2025-04-12,15,7993,3000,1598600,39.97,502
future_bruno_mars_20260828,2025-04-11,54,8047,10800,1609400,40.23,503
future_bruno_mars_20260828,2025-04-10,26,8073,5200,1614600,40.37,504
future_bruno_mars_20260828,2025-04-09,19,8092,3800,1618400,40.46,505
future_bruno_mars_20260828,2025-04-08,7,8099,1400,1619800,40.49,506
future_bruno_mars_20260828,2025-04-07,41,8140,8200,1628000,40.7,507
future_bruno_mars_20260828,2025-04-06,31,8171,6200,1634200,40.86,508
future_bruno_mars_20260828,2025-04-05,25,8196,5000,1639200,40.98,509
future_bruno_mars_20260828,2025-04-04,1,8197,200,1639400,40.98,510
future_bruno_mars_20260828,2025-04-03,16,8213,3200,1642600,41.07,511
future_bruno_mars_20260828,2025-04-02,63,8276,12600,1655200,41.38,512
future_bruno_mars_20260828,2025-04-01,46,8322,9200,1664400,41.61,513
future_bruno_mars_20260828,2025-03-31,28,8350,5600,1670000,41.75,514
future_bruno_mars_20260828,2025-03-30,37,8387,7400,1677400,41.94,515
future_bruno_mars_20260828,2025-03-29,11,8398,2200,1679600,41.99,516
future_bruno_mars_20260828,2025-03-28,28,8426,5600,1685200,42.13,517
future_bruno_mars_20260828,2025-03-27,1,8427,200,1685400,42.13,518
future_bruno_mars_20260828,2025-03-26,38,8465,7600,1693000,42.33,519
future_bruno_mars_20260828,2025-03-25,33,8498,6600,1699600,42.49,520
future_bruno_mars_20260828,2025-03-24,14,8512,2800,1702400,42.56,521
future_bruno_mars_20260828,2025-03-23,20,8532,4000,1706400,42.66,522
future_bruno_mars_20260828,2025-03-22,30,8562,6000,1712400,42.81,523
future_bruno_mars_20260828,2025-03-21,33,8595,6600,1719000,42.98,524
future_bruno_mars_20260828,2025-03-20,9,8604,1800,1720800,43.02,525
future_bruno_mars_20260828,2025-03-19,21,8625,4200,1725000,43.12,526
future_bruno_mars_20260828,2025-03-18,6,8631,1200,1726200,43.16,527
future_bruno_mars_20260828,2025-03-17,11,8642,2200,1728400,43.21,528
future_bruno_mars_20260828,2025-03-16,3,8645,600,1729000,43.23,529
future_bruno_mars_20260828,2025-03-15,11,8656,2200,1731200,43.28,530
future_bruno_mars_20260828,2025-03-14,1,8657,200,1731400,43.29,531
future_bruno_mars_20260828,2025-03-13,35,8692,7000,1738400,43.46,532
future_bruno_mars_20260828,2025-03-12,43,8735,8600,1747000,43.68,533
future_bruno_mars_20260828,2025-03-11,66,8801,13200,1760200,44.01,534
future_bruno_mars_20260828,2025-03-10,36,8837,7200,1767400,44.19,535
future_bruno_mars_20260828,2025-03-09,43,8880,8600,1776000,44.4,536
future_bruno_mars_20260828,2025-03-08,23,8903,4600,1780600,44.52,537
future_bruno_mars_20260828,2025-03-07,22,8925,4400,1785000,44.62,538
future_bruno_mars_20260828,2025-03-06,25,8950,5000,1790000,44.75,539
future_bruno_mars_20260828,2025-03-05,5,8955,1000,1791000,44.77,540
future_bruno_mars_20260828,2025-03-04,17,8972,3400,1794400,44.86,541
future_bruno_mars_20260828,2025-03-03,30,9002,6000,1800400,45.01,542
future_bruno_mars_20260828,2025-03-02,10,9012,2000,1802400,45.06,543
future_bruno_mars_20260828,2025-03-01,41,9053,8200,1810600,45.27,544
future_bruno_mars_20260828,2025-02-28,2,9055,400,1811000,45.27,545
future_bruno_mars_20260828,2025-02-27,10,9065,2000,1813000,45.32,546
future_bruno_mars_20260828,2025-02-26,11,9076,2200,1815200,45.38,547
future_bruno_mars_20260828,2025-02-25,4,9080,800,1816000,45.4,548
future_bruno_mars_20260828,2025-02-24,10,9090,2000,1818000,45.45,549
future_bruno_mars_20260828,2025-02-23,46,9136,9200,1827200,45.68,550
future_bruno_mars_20260828,2025-02-22,44,9180,8800,1836000,45.9,551
future_bruno_mars_20260828,2025-02-21,5,9185,1000,1837000,45.92,552
future_bruno_mars_20260828,2025-02-20,30,9215,6000,1843000,46.08,553
future_bruno_mars_20260828,2025-02-19,32,9247,6400,1849400,46.23,554
future_bruno_mars_20260828,2025-02-18,12,9259,2400,1851800,46.29,555
future_bruno_mars_20260828,2025-02-17,53,9312,10600,1862400,46.56,556
future_bruno_mars_20260828,2025-02-16,10,9322,2000,1864400,46.61,557
future_bruno_mars_20260828,2025-02-15,31,9353,6200,1870600,46.77,558
future_bruno_mars_20260828,2025-02-14,3,9356,600,1871200,46.78,559
future_bruno_mars_20260828,2025-02-13,1,9357,200,1871400,46.78,560
future_bruno_mars_20260828,2025-02-12,46,9403,9200,1880600,47.02,561
future_bruno_mars_20260828,2025-02-11,13,9416,2600,1883200,47.08,562
future_bruno_mars_20260828,2025-02-10,29,9445,5800,1889000,47.23,563
future_bruno_mars_20260828,2025-02-09,42,9487,8400,1897400,47.44,564
future_bruno_mars_20260828,2025-02-08,3,9490,600,1898000,47.45,565
future_bruno_mars_20260828,2025-02-07,47,9537,9400,1907400,47.69,566
future_bruno_mars_20260828,2025-02-06,7,9544,1400,1908800,47.72,567
future_bruno_mars_20260828,2025-02-05,12,9556,2400,1911200,47.78,568
future_bruno_mars_20260828,2025-02-04,29,9585,5800,1917000,47.93,569
future_bruno_mars_20260828,2025-02-03,7,9592,1400,1918400,47.96,570
future_bruno_mars_20260828,2025-02-02,2,9594,400,1918800,47.97,571
future_bruno_mars_20260828,2025-02-01,21,9615,4200,1923000,48.08,572
future_bruno_mars_20260828,2025-01-31,33,9648,6600,1929600,48.24,573
future_bruno_mars_20260828,2025-01-30,59,9707,11800,1941400,48.54,574
future_bruno_mars_20260828,2025-01-29,13,9720,2600,1944000,48.6,575
future_bruno_mars_20260828,2025-01-28,18,9738,3600,1947600,48.69,576
future_bruno_mars_20260828,2025-01-27,24,9762,4800,1952400,48.81,577
future_bruno_mars_20260828,2025-01-26,34,9796,6800,1959200,48.98,578
future_bruno_mars_20260828,2025-01-25,5,9801,1000,1960200,49.0,579
future_bruno_mars_20260828,2025-01-24,42,9843,8400,1968600,49.21,580
future_bruno_mars_20260828,2025-01-23,49,9892,9800,1978400,49.46,581
future_bruno_mars_20260828,2025-01-22,9,9901,1800,1980200,49.5,582
future_bruno_mars_20260828,2025-01-21,18,9919,3600,1983800,49.59,583
future_bruno_mars_20260828,2025-01-20,5,9924,1000,1984800,49.62,584
future_bruno_mars_20260828,2025-01-19,35,9959,7000,1991800,49.8,585
future_bruno_mars_20260828,2025-01-18,40,9999,8000,1999800,49.99,586
future_bruno_mars_20260828,2025-01-17,21,10020,4200,2004000,50.1,587
future_bruno_mars_20260828,2025-01-16,41,10061,8200,2012200,50.3,588
future_bruno_mars_20260828,2025-01-15,19,10080,3800,2016000,50.4,589
future_bruno_mars_20260828,2025-01-14,24,10104,4800,2020800,50.52,590
future_bruno_mars_20260828,2025-01-13,26,10130,5200,2026000,50.65,591
future_bruno_mars_20260828,2025-01-12,24,10154,4800,2030800,50.77,592
future_bruno_mars_20260828,2025-01-11,23,10177,4600,2035400,50.89,593
future_bruno_mars_20260828,2025-01-10,44,10221,8800,2044200,51.11,594
future_bruno_mars_20260828,2025-01-09,53,10274,10600,2054800,51.37,595
future_bruno_mars_20260828,2025-01-08,51,10325,10200,2065000,51.62,596
future_bruno_mars_20260828,2025-01-07,41,10366,8200,2073200,51.83,597
future_bruno_mars_20260828,2025-01-06,6,10372,1200,2074400,51.86,598
future_bruno_mars_20260828,2025-01-05,36,10408,7200,2081600,52.04,599
future_bruno_mars_20260828,2025-01-04,8,10416,1600,2083200,52.08,600
future_bruno_mars_20260828,2025-01-03,37,10453,7400,2090600,52.26,601
future_bruno_mars_20260828,2025-01-02,1,10454,200,2090800,52.27,602
future_bruno_mars_20260828,2025-01-01,14,10468,2800,2093600,52.34,603
future_bruno_mars_20260828,2024-12-31,15,10483,3000,2096600,52.41,604
future_bruno_mars_20260828,2024-12-30,6,10489,1200,2097800,52.45,605
future_bruno_mars_20260828,2024-12-29,22,10511,4400,2102200,52.55,606
future_bruno_mars_20260828,2024-12-28,34,10545,6800,2109000,52.73,607
future_bruno_mars_20260828,2024-12-27,19,10564,3800,2112800,52.82,608
future_bruno_mars_20260828,2024-12-26,8,10572,1600,2114400,52.86,609
future_bruno_mars_20260828,2024-12-25,1,10573,200,2114600,52.86,610
future_bruno_mars_20260828,2024-12-24,4,10577,800,2115400,52.89,611
future_bruno_mars_20260828,2024-12-23,19,10596,3800,2119200,52.98,612
future_bruno_mars_20260828,2024-12-22,15,10611,3000,2122200,53.05,613
future_bruno_mars_20260828,2024-12-21,54,10665,10800,2133000,53.33,614
future_the_weeknd_20261109,2025-10-23,19,19,3800,3800,0.1,381
future_the_weeknd_20261109,2025-10-22,14,33,2800,6600,0.17,382
future_the_weeknd_20261109,2025-10-21,17,50,3400,10000,0.25,383
future_the_weeknd_20261109,2025-10-20,19,69,3800,13800,0.34,384
future_the_weeknd_20261109,2025-10-19,28,97,5600,19400,0.48,385
future_the_weeknd_20261109,2025-10-18,5,102,1000,20400,0.51,386
future_the_weeknd_20261109,2025-10-17,37,139,7400,27800,0.69,387
future_the_weeknd_20261109,2025-10-16,7,146,1400,29200,0.73,388
future_the_weeknd_20261109,2025-10-15,27,173,5400,34600,0.86,389
future_the_weeknd_20261109,2025-10-14,6,179,1200,35800,0.9,390
future_the_weeknd_20261109,2025-10-13,16,195,3200,39000,0.97,391
future_the_weeknd_20261109,2025-10-12,20,215,4000,43000,1.07,392
future_the_weeknd_20261109,2025-10-10,18,233,3600,46600,1.17,394
future_the_weeknd_20261109,2025-10-09,1,234,200,46800,1.17,395
future_the_weeknd_20261109,2025-10-08,19,253,3800,50600,1.26,396
future_the_weeknd_20261109,2025-10-07,25,278,5000,55600,1.39,397
future_the_weeknd_20261109,2025-10-06,57,335,11400,67000,1.68,398
future_the_weeknd_20261109,2025-10-05,19,354,3800,70800,1.77,399
future_the_weeknd_20261109,2025-10-04,23,377,4600,75400,1.88,400
future_the_weeknd_20261109,2025-10-03,43,420,8600,84000,2.1,401
future_the_weeknd_20261109,2025-10-02,22,442,4400,88400,2.21,402
future_the_weeknd_20261109,2025-10-01,27,469,5400,93800,2.34,403
future_the_weeknd_20261109,2025-09-30,31,500,6200,100000,2.5,404
future_the_weeknd_20261109,2025-09-29,6,506,1200,101200,2.53,405
future_the_weeknd_20261109,2025-09-28,25,531,5000,106200,2.66,406
future_the_weeknd_20261109,2025-09-27,27,558,5400,111600,2.79,407
future_the_weeknd_20261109,2025-09-26,1,559,200,111800,2.79,408
future_the_weeknd_20261109,2025-09-25,49,608,9800,121600,3.04,409
future_the_weeknd_20261109,2025-09-24,25,633,5000,126600,3.16,410
future_the_weeknd_20261109,2025-09-23,2,635,400,127000,3.17,411
future_the_weeknd_20261109,2025-09-22,26,661,5200,132200,3.31,412
future_the_weeknd_20261109,2025-09-21,6,667,1200,133400,3.33,413
future_the_weeknd_20261109,2025-09-20,17,684,3400,136800,3.42,414
future_the_weeknd_20261109,2025-09-19,5,689,1000,137800,3.45,415
future_the_weeknd_20261109,2025-09-18,27,716,5400,143200,3.58,416
future_the_weeknd_20261109,2025-09-17,34,750,6800,150000,3.75,417
future_the_weeknd_20261109,2025-09-16,3,753,600,150600,3.77,418
future_the_weeknd_20261109,2025-09-15,42,795,8400,159000,3.98,419
future_the_weeknd_20261109,2025-09-14,6,801,1200,160200,4.0,420
future_the_weeknd_20261109,2025-09-13,1,802,200,160400,4.01,421
future_the_weeknd_20261109,2025-09-12,13,815,2600,163000,4.08,422
future_the_weeknd_20261109,2025-09-11,7,822,1400,164400,4.11,423
future_the_weeknd_20261109,2025-09-10,12,834,2400,166800,4.17,424
future_the_weeknd_20261109,2025-09-09,26,860,5200,172000,4.3,425
future_the_weeknd_20261109,2025-09-08,15,875,3000,175000,4.38,426
future_the_weeknd_20261109,2025-09-07,22,897,4400,179400,4.49,427
future_the_weeknd_20261109,2025-09-06,5,902,1000,180400,4.51,428
future_the_weeknd_20261109,2025-09-05,36,938,7200,187600,4.69,429
future_the_weeknd_20261109,2025-09-04,33,971,6600,194200,4.86,430
future_the_weeknd_20261109,2025-09-03,62,1033,12400,206600,5.17,431
future_the_weeknd_20261109,2025-09-02,25,1058,5000,211600,5.29,432
future_the_weeknd_20261109,2025-09-01,12,1070,2400,214000,5.35,433
future_the_weeknd_20261109,2025-08-31,18,1088,3600,217600,5.44,434
future_the_weeknd_20261109,2025-08-30,22,1110,4400,222000,5.55,435
future_the_weeknd_20261109,2025-08-29,33,1143,6600,228600,5.71,436
future_the_weeknd_20261109,2025-08-28,28,1171,5600,234200,5.85,437
future_the_weeknd_20261109,2025-08-27,27,1198,5400,239600,5.99,438
future_the_weeknd_20261109,2025-08-26,31,1229,6200,245800,6.14,439
future_the_weeknd_20261109,2025-08-25,3,1232,600,246400,6.16,440
future_the_weeknd_20261109,2025-08-24,21,1253,4200,250600,6.26,441
future_the_weeknd_20261109,2025-08-23,12,1265,2400,253000,6.33,442
future_the_weeknd_20261109,2025-08-22,10,1275,2000,255000,6.38,443
future_the_weeknd_20261109,2025-08-21,56,1331,11200,266200,6.65,444
future_the_weeknd_20261109,2025-08-20,55,1386,11000,277200,6.93,445
future_the_weeknd_20261109,2025-08-19,55,1441,11000,288200,7.21,446
future_the_weeknd_20261109,2025-08-18,10,1451,2000,290200,7.26,447
future_the_weeknd_20261109,2025-08-17,4,1455,800,291000,7.27,448
future_the_weeknd_20261109,2025-08-16,8,1463,1600,292600,7.32,449
future_the_weeknd_20261109,2025-08-15,30,1493,6000,298600,7.46,450
future_the_weeknd_20261109,2025-08-14,1,1494,200,298800,7.47,451
future_the_weeknd_20261109,2025-08-13,51,1545,10200,309000,7.72,452
future_the_weeknd_20261109,2025-08-12,6,1551,1200,310200,7.75,453
future_the_weeknd_20261109,2025-08-11,21,1572,4200,314400,7.86,454
future_the_weeknd_20261109,2025-08-10,1,1573,200,314600,7.87,455
